time,step,iterations,episodes,training reward,episode steps,loss policy,loss critic,sigma,lr_policy
1278.907199382782,751363,9246,3420,0.5463179349899292,109,1.1822338104248047,0.019184205681085587,0.5,0.0001
1279.0677697658539,751463,9247,3420,,,0.509819507598877,0.0001507918641436845,0.5,0.0001
1279.2218642234802,751563,9248,3420,,,-0.374458372592926,5.2702209359267727e-05,0.5,0.0001
1279.3300817012787,751632,9249,3421,0.45449966192245483,269,14.004254341125488,0.026623712852597237,0.5,0.0001
1279.492154598236,751732,9250,3421,,,-1.1140632629394531,6.348476017592475e-05,0.5,0.0001
1279.6467406749725,751832,9251,3421,,,-0.8921844959259033,0.00027924252208322287,0.5,0.0001
1279.678163766861,751850,9252,3422,0.3950202465057373,218,4.743990898132324,0.010549670085310936,0.5,0.0001
1279.8417258262634,751950,9253,3422,,,-1.3320565223693848,0.0002006232098210603,0.5,0.0001
1279.9848499298096,752040,9254,3423,0.539804220199585,190,14.9944486618042,0.009689830243587494,0.5,0.0001
1280.1469235420227,752140,9255,3423,,,-0.5908913016319275,0.00020484278502408415,0.5,0.0001
1280.3079993724823,752240,9256,3423,,,-1.6963468790054321,0.0011813616147264838,0.5,0.0001
1280.3887836933136,752293,9257,3424,0.0,253,-15.512243270874023,0.054993756115436554,0.5,0.0001
1280.5358967781067,752393,9258,3424,,,-0.29383790493011475,0.00011687763617374003,0.5,0.0001
